2056,37.50110293,1.135793953
2057,37.86140687,1.37217683
2058,37.73351574,1.557711459
2059,37.94396897,1.11534586
2060,38.31931431,1.337305098
2061,37.95439973,1.256695829
2062,37.97344448,1.066295105
2063,38.35926085,1.32303527
2064,38.29008718,1.245514537
2065,37.53543166,1.165187902
2066,38.44173899,1.487217731
2067,38.25798131,1.108958041
2068,38.68124145,1.27408897
2069,38.68411461,1.492178485
2070,38.38963779,1.739073573
2071,39.26292898,1.188819697
2072,39.05769942,1.192916619
2073,38.82629446,1.460589298
2074,39.0440941,1.30878322
2075,39.06732212,1.18058301
2076,38.94388298,1.39475709
2077,39.43401953,1.259416371
2078,39.60370474,1.370584603
2079,39.56352935,1.269242576
2080,39.84000218,0.824638439
2081,39.063748,1.329471195
2082,39.55243587,1.189533116
2083,39.35092516,1.593131698
2084,39.74195633,1.530422193
2085,39.44961054,0.954511556
2086,39.77376579,1.742097942
2087,39.1431109,1.281660278
2088,40.00410159,1.545573387
2089,39.50784882,1.492914927
2090,39.95669469,1.502080838
2091,39.74530621,1.205133338
2092,40.7419123,1.00983381
2093,39.63163647,1.570214484
2094,40.34797422,1.172754367
2095,39.90566148,1.256888127
2096,40.13925636,1.561994291
2097,39.82542082,1.494501725
2098,40.34172148,1.273311508
2099,39.33047593,1.640743528
2100,42.70262162,1.433123929
